gse,gsm,srr,srr.avgspotlen,srr.bytes,srr.bases,srr.avgreadcount,stage,is.normal,disease,treatment,maternal.age,developmental.day,cell.line
GSE100118,GSM2672040,SRR5710354,202,1227884659,2986039952,14782376,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672041,SRR5710355,202,1175781900,2865420500,14185250,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672042,SRR5710356,202,948722050,2322835774,11499187,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672043,SRR5710357,202,59133929,182690820,904410,blastocyst,FALSE,,Cas9 Injected control 5;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672044,SRR5710358,202,103319,62216,308,blastocyst,FALSE,,Cas9 Injected control 5;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672045,SRR5710359,202,143716,154530,765,blastocyst,FALSE,,Cas9 Injected control 5;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672046,SRR5710360,202,989815570,3043352604,15066102,blastocyst,FALSE,,Cas9 Injected control 7;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672047,SRR5710361,202,981641369,3037516016,15037208,blastocyst,FALSE,,Cas9 Injected control 7;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672048,SRR5710362,202,1734546560,4304352552,21308676,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672049,SRR5710363,202,969322432,3028066254,14990427,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672050,SRR5710364,202,518665025,1603440448,7937824,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672051,SRR5710365,202,878142428,2705725764,13394682,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672052,SRR5710366,202,980845901,3006695866,14884633,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672053,SRR5710367,202,942008385,2346712376,11617388,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672054,SRR5710368,202,932693431,2604453064,12893332,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672055,SRR5710369,202,1070440386,3290467486,16289443,blastocyst,FALSE,,Cas9 Injected control 5;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672056,SRR5710370,202,1105635162,3068125682,15188741,blastocyst,FALSE,,Cas9 Injected control 5;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672057,SRR5710371,202,1372653759,3326536000,16468000,blastocyst,FALSE,,Cas9 Injected control 7;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672058,SRR5710372,202,1155191831,3177911066,15732233,blastocyst,FALSE,,Cas9 Injected control 7;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672059,SRR5710373,202,1022264117,3125177754,15471177,blastocyst,FALSE,,Cas9 Injected control 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672060,SRR5710374,202,1103421167,2678363248,13259224,blastocyst,FALSE,,Cas9 Injected control 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672061,SRR5710375,202,1345313263,3692610904,18280252,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672062,SRR5710376,202,1085844892,3368662090,16676545,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672063,SRR5710377,202,1490661445,3625529330,17948165,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672064,SRR5710378,202,1200715000,2901859078,14365639,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672065,SRR5710379,202,1457161971,3546553996,17557198,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672066,SRR5710380,202,1426389642,3980539078,19705639,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672067,SRR5710381,202,881341228,2144884076,10618238,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672068,SRR5710382,202,1168681350,3225723052,15968926,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672069,SRR5710383,202,1315185843,3597623636,17810018,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672070,SRR5710384,202,1328765189,4009131774,19847187,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672071,SRR5710385,202,1605965,3534394,17497,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672072,SRR5710386,202,1098826003,2678891276,13261838,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672073,SRR5710387,202,1271601258,3483661094,17245847,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672074,SRR5710388,202,1259337815,3486481216,17259808,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672075,SRR5710389,202,729995104,2017177050,9986025,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672076,SRR5710390,202,969932476,2376039948,11762574,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672077,SRR5710391,202,1263911084,3485577468,17255334,blastocyst,FALSE,,CRISPR 12;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672078,SRR5710392,202,1275341840,3762762878,18627539,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672079,SRR5710393,202,1012313021,3057135064,15134332,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672080,SRR5710394,202,1217805361,3616241370,17902185,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672081,SRR5710395,202,554113680,1658083670,8208335,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672082,SRR5710396,202,1076135867,2606195516,12901958,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672083,SRR5710397,202,937247002,2282426280,11299140,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672084,SRR5710398,202,1001124691,2434504000,12052000,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672085,SRR5710399,202,1111070739,2684564850,13289925,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672086,SRR5710400,202,1262209066,3698138230,18307615,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672087,SRR5710401,202,1141801505,2688920576,13311488,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672088,SRR5710402,202,1205656141,3622619520,17933760,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672089,SRR5710403,202,1374938028,4091772196,20256298,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672090,SRR5710404,202,1043743478,2537286448,12560824,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672091,SRR5710405,202,979458236,2939463398,14551799,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672092,SRR5710406,202,1201696967,2985468292,14779546,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672093,SRR5710407,202,1114527753,3330678010,16488505,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672094,SRR5710408,202,1200408072,3598756250,17815625,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672095,SRR5710409,202,978253902,2348818630,11627815,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672096,SRR5710410,202,1058932258,2598192276,12862338,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672097,SRR5710411,202,1525026276,3723385200,18432600,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672098,SRR5710412,202,1015513874,2481249224,12283412,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672099,SRR5710413,202,1011745697,2481771798,12285999,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672100,SRR5710414,202,832401675,2108691130,10439065,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672101,SRR5710415,202,981026545,3048721562,15092681,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672102,SRR5710416,202,13506940,40041450,198225,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672103,SRR5710417,202,1105018485,3054697530,15122265,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672104,SRR5710418,202,1248015855,3435309364,17006482,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672105,SRR5710419,202,6066711,16299380,80690,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672106,SRR5710420,202,1039766284,2590504358,12824279,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672107,SRR5710421,202,946820254,2389087128,11827164,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672108,SRR5710422,202,1289551660,3311091686,16391543,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672109,SRR5710423,202,1057307233,2678443038,13259619,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672110,SRR5710424,202,893726593,2266070946,11218173,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672111,SRR5710425,202,1027773238,2488631314,12319957,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672112,SRR5710426,202,723339486,1839291810,9105405,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672113,SRR5710427,202,11376670,34057402,168601,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672114,SRR5710428,202,1084365015,3315534878,16413539,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672115,SRR5710429,202,354688,683972,3386,blastocyst,FALSE,,CRISPR 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672116,SRR5710430,202,1633659936,4002562734,19814667,blastocyst,FALSE,,CRISPR 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672117,SRR5710431,202,1206284974,3008187434,14892017,blastocyst,FALSE,,CRISPR 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672118,SRR5710432,202,1001042509,2524222502,12496151,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672119,SRR5710433,202,190153,255732,1266,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672120,SRR5710434,202,1220688065,3069111038,15193619,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672121,SRR5710435,202,840834874,2123469046,10512223,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672122,SRR5710436,202,64204246,198976060,985030,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672123,SRR5710437,202,570187511,1760012062,8712931,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672124,SRR5710438,202,1392484353,3831340868,18967034,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE100118,GSM2672125,SRR5710439,202,1659751240,4056568646,20082023,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,
GSE49828,GSM1396537,SRR1295944,202,1658643522,2493489010,12344005,post-implantation embryo,TRUE,,,,,
GSE49828,GSM1396538,SRR1295945,202,1559861794,2340260698,11585449,post-implantation embryo,TRUE,,,,,
GSE49828,GSM1396539,SRR1295946,202,1570532565,2356499478,11665839,post-implantation embryo,TRUE,,,,,
GSE64417,GSM1571055,SRR1732018,200,585181823,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571056,SRR1732019,200,582276319,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571057,SRR1732020,200,587136651,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571058,SRR1732021,200,574947043,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571059,SRR1732022,200,581662398,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571060,SRR1732023,200,582362039,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571061,SRR1732024,200,207163447,290727400,1453637,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571062,SRR1732025,200,582414061,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571063,SRR1732026,200,577534549,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571064,SRR1732027,200,583475979,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571065,SRR1732028,200,571109564,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571066,SRR1732029,200,579029670,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571067,SRR1732030,200,577845411,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571068,SRR1732031,200,400354485,558390000,2791950,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571069,SRR1732032,200,586997450,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571070,SRR1732033,200,582286811,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571071,SRR1732034,200,587845564,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571072,SRR1732035,200,576542731,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571073,SRR1732036,200,583590657,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571074,SRR1732037,200,582198337,800000000,4e+06,hESC,TRUE,,,,,RUES2
GSE64417,GSM1571075,SRR1732038,200,368235586,509870000,2549350,hESC,TRUE,,,,,RUES2
GSE62772,GSM1694954,SRR2038463,202,2863731443,4647389962,23006881,hESC,TRUE,,,,,H1
GSE62772,GSM1694955,SRR2038464,202,3874483141,6214684934,30765767,hESC,TRUE,,,,,H9
GSE62772,GSM1694956,SRR2038465,202,3274149008,5234942918,25915559,hESC,TRUE,,,,,HUES1
GSE62772,GSM1694957,SRR2038466,202,2724631429,4503136308,22292754,hESC,TRUE,,,,,HUES3
GSE62772,GSM1694958,SRR2038467,202,2701989219,4411197624,21837612,hESC,TRUE,,,,,HUES8
GSE62772,GSM1694959,SRR2038468,202,2585215498,4249065152,21034976,hESC,TRUE,,,,,HUES9
GSE62772,GSM1694960,SRR2038469,202,2244692213,3706284486,18347943,hESC,TRUE,,,,,HUES13
GSE62772,GSM1694961,SRR2038470,202,2951053604,4815571728,23839464,hESC,TRUE,,,,,HUES28
GSE62772,GSM1694962,SRR2038471,202,3286522913,5428157534,26872067,hESC,TRUE,,,,,HUES44
GSE62772,GSM1694963,SRR2038472,202,3110987453,5006120752,24782776,hESC,TRUE,,,,,HUES45
GSE62772,GSM1694964,SRR2038473,202,2961882184,4803927842,23781821,hESC,TRUE,,,,,HUES48
GSE62772,GSM1694965,SRR2038474,202,4259540711,6769090498,33510349,hESC,TRUE,,,,,HUES49
GSE62772,GSM1694966,SRR2038475,202,2381044719,3934606096,19478248,hESC,TRUE,,,,,HUES53
GSE62772,GSM1694967,SRR2038476,202,2667540963,4336368946,21467173,hESC,TRUE,,,,,HUES62
GSE62772,GSM1694968,SRR2038478,202,4508150666,7320326480,36239240,hESC,TRUE,,,,,HUES63
GSE62772,GSM1694969,SRR2038477,202,3003388957,4899182154,24253377,hESC,TRUE,,,,,HUES64
GSE62772,GSM1694970,SRR2038479,202,2360725946,3902842606,19321003,hESC,TRUE,,,,,HUES65
GSE62772,GSM1694971,SRR2038480,202,2377603034,3864313732,19130266,hESC,TRUE,,,,,HUES66
GSE126488,GSM3602450,SRR8570175,202,968329077,2451930944,12138272,hESC,TRUE,,AI,,,H1
GSE126488,GSM3602451,SRR8570176,202,723214817,1825814168,9038684,hESC,TRUE,,AI,,,H1
GSE126488,GSM3602452,SRR8570177,202,874448830,2219037468,10985334,hESC,TRUE,,AI,,,H1
GSE126488,GSM3602453,SRR8570178,202,959611314,2418675482,11973641,hESC,TRUE,,AI,,,H1
GSE126488,GSM3602454,SRR8570179,202,891786930,2245079308,11114254,hESC,TRUE,,AI,,,H9
GSE126488,GSM3602455,SRR8570180,202,1077359861,2692913914,13331257,hESC,TRUE,,AI,,,H9
GSE126488,GSM3602456,SRR8570181,202,1122506807,2825966668,13989934,hESC,TRUE,,AI,,,H9
GSE126488,GSM3602457,SRR8570182,202,940144024,2355800760,11662380,hESC,TRUE,,AI,,,H9
GSE126488,GSM3602458,SRR8570183,202,1044323403,2639716002,13067901,hESC,TRUE,,AI,,,customized: CH1
GSE126488,GSM3602459,SRR8570184,202,993594708,2505234906,12402153,hESC,TRUE,,AI,,,customized: CH1
GSE126488,GSM3602460,SRR8570185,202,990471478,2510611136,12428768,hESC,TRUE,,AI,,,customized: CH1
GSE126488,GSM3602461,SRR8570186,202,1055230643,2645399878,13096039,hESC,TRUE,,AI,,,customized: CH1
GSE126488,GSM3602462,SRR8570187,202,1086231625,2739176964,13560282,hESC,TRUE,,AI,,,customized: CH2
GSE126488,GSM3602463,SRR8570188,202,1293209808,3269750366,16186883,hESC,TRUE,,AI,,,customized: CH2
GSE126488,GSM3602464,SRR8570189,202,1190312386,3015432770,14927885,hESC,TRUE,,AI,,,customized: CH2
GSE126488,GSM3602465,SRR8570190,202,1049142581,2638755896,13063148,hESC,TRUE,,AI,,,customized: CH2
GSE126488,GSM3602466,SRR8570191,202,1073856253,2712612752,13428776,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM3602467,SRR8570192,202,1428917578,3594842500,17796250,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM3602468,SRR8570193,202,944276955,2384299930,11803465,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM3602469,SRR8570194,202,1005057011,2536287962,12555881,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM4127826,SRR10302047,202,1230133411,3029373396,14996898,hESC,TRUE,,AI,,,customized: CH3
GSE126488,GSM4127827,SRR10302048,202,1284359039,3171332330,15699665,hESC,TRUE,,AI,,,customized: CH3
GSE126488,GSM4127828,SRR10302049,202,1683939113,4143826182,20513991,hESC,TRUE,,AI,,,customized: CH3
GSE126488,GSM4127830,SRR10302051,202,1244424467,2974665332,14726066,hESC,TRUE,,AI,,,customized: CH3
GSE126488,GSM4127831,SRR10302052,202,1029410941,2512263294,12436947,hESC,TRUE,,mTeSR1 laminin,,,H1
GSE126488,GSM4127832,SRR10302053,202,1093512926,2697227018,13352609,hESC,TRUE,,mTeSR1 laminin,,,H1
GSE126488,GSM4127833,SRR10302054,202,1251363096,3083206598,15263399,hESC,TRUE,,mTeSR1 laminin,,,H1
GSE126488,GSM4127834,SRR10302055,202,1324379951,3240668628,16042914,hESC,TRUE,,mTeSR1 laminin,,,H1
GSE126488,GSM4127835,SRR10302056,202,768299447,1825414612,9036706,hESC,TRUE,,mTeSR1 laminin,,,H1
GSE126488,GSM4127836,SRR10302057,202,1065758928,2549331708,12620454,hESC,TRUE,,mTeSR1 laminin,,,H9
GSE126488,GSM4127839,SRR10302060,202,1978519691,4853074038,24025119,hESC,TRUE,,mTeSR1 laminin,,,H9
GSE126488,GSM4127841,SRR10302062,202,1296176071,3221504888,15948044,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM4127843,SRR10302064,202,1202117281,2983702408,14770804,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM4127844,SRR10302065,202,948997849,2335950018,11564109,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM4127842,SRR10302063,202,808938322,2010675276,9953838,hESC,TRUE,,mTeSR1,,,H9
GSE126488,GSM4127829,SRR10302050,202,1550734030,3785612916,18740658,hESC,TRUE,,AI,,,customized: CH3
GSE126488,GSM4127837,SRR10302058,202,1753787754,4316832314,21370457,hESC,TRUE,,mTeSR1 laminin,,,H9
GSE126488,GSM4127840,SRR10302061,202,1210685709,2957250508,14639854,hESC,TRUE,,mTeSR1 laminin,,,H9
GSE126488,GSM4127838,SRR10302059,202,1333291354,3287996622,16277211,hESC,TRUE,,mTeSR1 laminin,,,H9
